review,label
"loại này nếu biết mua thì bao_giờ củng tốt hơn mấy cái con máy của TRUNG_QUỐC như NOVO , OPPO , lenovo ... sài đi rồi biết",0
Vẫn hâm_mộ dòng mate của huawei nhưng dấu_hỏi cho mấy a top tàu là thế_kỉ nào rồi còn full_hd cho 1 siêu phẩm vậy nhỉ ? ?,0
"Đang chờ_mong em nó ! Hi_vọng e nó có_thể tuỳ chọn 2sim hoặc 1sim 1thẻ nhớ như con S7 , S7edge ! ! !",1
"Mình đã lên 10.11.3 nhưng vẫn bị , đúng là tắt wifi đi thì ngon hơn hẵn ... . . Chán vãi , mua em noá để khỏi dùng USB receiver , mà thấy cái bluetooth nản vãi  ",-1
"với tầm giá 4tr5 có đầy_đủ các tiêu_chí ngon bổ rẻ , hàng có thương_hiệu bảo_hành chính hãng thì người dùng yên_tâm xài rồi , thích ASUS ở chổ luôn cập_nhật phần_mềm liên_tục ko sợ bị tụt_hậu , với_lại pin 5k thì vô_tư chiến",1
"Mình đang dùng Bphone 16GB . Máy bắt sóng yếu , lỗi vặt , hoàn_thiện kém . Dùng 6 tháng mà gởi bảo_hành 2 lần . Tệ nhất_là pin cực kém . Onscreen chỉ được 3giơ . Thất_vọng toàn_tập",-1
Ăn_đứt Dell_Ultrasharp rồi,1
"Các bác mua điện_thoại kiểu này xài rồi chê hãng này không bền , hãng kia không tốt bằng Iphone , tiền_nào_của_nấy thôi đừng tham rồi bị thâm .",0
Mới được dùng ổ_cắm đa_năng Xiaomi . Cảm_nhận thất_vọng với giá hơn 200k,-1
Đỉnh của đỉnh,1
"Công_nghệ chạy_đua theo thời_gian , cách hãng giờ muốn bán được hàng thì_phải tạo ra các sp đột_phá . Các bạn Ifan nên nhìn_nhận lại , nếu Iphone nâng_cấp cấp hình nhưng giá không đổi thì đó là khi các bạn cảm_thấy không bị móc_túi . Tôi ủng_hộ Apple . Nhưng tôi không_bao_giờ dùng IOS nếu HĐH này ko thay_đổi .",0
người cao_tuổi đọc báo thôi_thì ipad_3 or 4 only wifi là xài ko hết tính_năng rồi : ) . . kết_cấu bền + cứng hơn ipad_Air_1-2 nhiều ! Mình sửa nhiều ipad rồi nên chỉ tư_vấn cho bạn được như_vậy .,0
"Máy mình bị lỗi mất sóng , màn_hình thì hay bị đơ rồi máy tự restart lại . Đang tìm cách up lên để hết lỗi mà không được .  ",-1
Giống K43E của chị mình thế : - O cấu_hình ra_sao vậy ad ?,0
"Ko hiểu , mình đi tập golf , quật 100 phát nó đã báo là đạt goal rồi Thực_ra goal đó hình_như nó căn theo lượng calories tiêu tốn chứ ko hẳn là số phút hay_sao đó . Phần này mình chưa để_ý kỹ nên chỉ trả_lời bạn được vậy thôi  ",0
"Mình cũng có 1 cái thắc_mắc là smartphone phát_triển ngày_càng to ra để phục_vụ cái nhu_cầu dù xài cho mục_đích di_động nhưng vẫn sướng cái tai , "" đã con mắt "" giờ 1 cơ_số người lại vì cái "" kích_thước vốn để sướng ấy "" tìm lại mấy thứ nhỏ , thậm_chí nhỏ tí như màn_hình trên 1 cái smartwatch , thử_hỏi cách đây vài năm đưa ra 2 lựa_chọn , 1 cái smartphone kích_thước nhỏ gọn tiện mang đi , đáp_ứng đủ nhu_cầu với việc xài 1 cái phone to "" tổ_bố "" nhiều khi phải nhét balo rồi dấn thêm cái đồng_hồ màn nhỏ tí để xài cái phone đấy hiệu_quả hơn thì các bạn chọn cái nào vậy nên đọc báo trên smartwatch , giải_trí trên smartwatch nó "" hơi "" đi ngược với phát_triển của smartphone , bỏ thêm vào cho thấy ta_đây nhiều tính_năng ?  ",0
"Cục adoctor cắm pin dự_phòng trên mình có lẻ ko bác , cục của em bị đứt dây hàn rồi nhưng vẫn ko đc , có thì báo em",0
"﻿Hàng Trung_Quốc , tôi không dùng , gia_đình , người_thân tôi không dùng",-1
"﻿Thiết_kế mà tinh_tế nỗi gì , dẹp dí dài ngoẳng như dép lào . Icon thì xổ hết ra nên muốn để trống màn_hình cũng chịu . Ios càng_ngày_càng rườm_rà . SS LG thì tiến lên , IP thì thụt_lùi .",-1
Xấu nhưng kết_cấu nó đẹp ! hê hê ... .,1
Nói thật_là mình thấy iphone vẫn trên_cơ,-1
"Ngon hơn ở chỗ nào hả bác ? Cùng là hệ crop như nhau , một con thiên về gọn_nhẹ nhưng đầu_tư vào ống khá tốn_kém vì giá ống khá chát dù cũng đã rất đa_dạng , một con cồng_kềnh hơn nhưng chi_phí đầu_tư vào ống_kính nhẹ_nhàng hơn khá nhiều tùy_thuộc vào túi_tiền cho các ống cao_cấp đến ống For bình_dân .",0
ti_vi samsung rất tốt . bạn ra siêu_thị đi nhìn xem nó rất đẹp .,1
"thích dùng android nhưng mấy cái dự_án kiểu này nghe phức_tạp quá ! Thay_vì cải_tiến cái chỗ mở khóa màn_hình , tốt nhất nên để cho ng ` dùng quyết_định cái gì là quan_trọng nhất thì ng ` ta bảo_mật phức_tạp , còn mở khóa màn_hình thì mở khóa bằng pass hoặc vẽ hình đã quá đủ . Cầu_kỳ cho lắm xong rồi lại chán vì sự phức_tạp ko cần_thiết",-1
Siêu_tốc + siêu đắt,-1
"Thích con ZenBook_UX303 màu vàng ánh_kim quá ! Trông rất lịch_lãm , vào quán cafe vừa nhâm_nhi vừa lướt web đậm chất soái ca",1
"Đang xài 2 con M185 , nút chuột giữa hai con đều như hạch . xài chưa được năm , scroll đã chạy bậy rồi . Hay mua phải đồ đểu hỉ ?  ",-1
Androi_6.0 chưa có cập_nhật sông giờ thêm Android_7.0 nữa,0
"Mới đi xem thử sh_01f với 304sh về , cam của sh_01f thấy chưa bằng 304sh rồi . Nhưng_mà không hiểu sao thấy chụp thiếu sáng vẫn có cảm_giác muỗi hơn s_5 ta , hôm trước có coi thử s_5 thì thấy mặc_dù thấy s_5 màu hơi bệt , không sắc nét lắm nhưng ảnh lên rất sáng và đỡ bị muỗi . Không_lẽ ngay cả cam của sharp cũng không ăn lại cam của Hàn sao = . =",0
Sony luôn đưa ra giá bán trên trời . Đó là lý_do hàng bán không chạy .,-1
"Cáp sạc của Apple là đểu nhất trong các hãng , dùng mấy bữa là toác hết cả dây .",-1
"Số chấm liên_quan gì với bức hình nhỏ_xíu thế_này , Nếu SS nó làm siêu phẩm chỉ chụp như_thế_này thì nó phá_sản rồi , đừng bào giờ có quan_niệm là mobista hơn được các hãng lớn như SS hay apple nhé , thằng mobis này so với mấy con lumia cùi mía 930 950 con chua có cửa nữa đấy  ",-1
Khó khả_quan,-1
Dưới 5 triệu mà vậy_là quá ngon rùi ! ! nhưng về VN chắc đội_giá tí đấy ! !  ,0
"Công_nhận xấu , xấu hơn dòng Z nhiều",-1
Dàn loa của ip_7_pro sẽ rất tuyệt đấy .,1
Bạn này nghĩ gì mà dám bảo NVIDIA_960 thua AMD_RX4_60 vậy ? Kể_cả trong tương_lai khi AMD update drivers cho RX460 đi_nữa thì mình cũng không nghĩ nó mạnh tương_đương 960 được .,0
that ra minh khong phai la tin_do cua iphone nhung tat_ca dong dt android dung mot thoi_gian hay bi giat va lac treo may vo_cung,-1
"Mình mua máy về đc 1 ngày mà điện_thoại khác gọi đến không nghe chuông , mặc_dù đã cài nhạc chuông . Rồi đem ra cửa_hàng cài lại nghe đc , rồi mấy hôm_sau lúc nghe đc lúc ko . Add trả_lời giùm mình",0
Tần_số quet thấp quá,-1
vãi cả câu trả_lời NGỌT_NGÀO dành cho OPPO = ) ) ) ),0
"minh moi mua con iphone_5 xach_tay . Nghe cac bac bàn_tán thấy nhột dạ ghê_gớm , nhưng mình là chúa hậu_đậu , xài có rot chăc cung khoi tiếc ... . . hic hic ! ! !",0
"Công_nghệ_cao , tính_năng hay , thiết_kế đẹp và cái giá yêu hết_sức . ACE công_nhân_viên SSVN thời_gian tới chắc sẽ vất_vả ( nhưng vui ) lắm đây , tăng ca nhiều hơn , lương thưởng tốt hơn . Good !",1
"em cũng hay theo_dõi topic thì chưa thấy bác nào kêu lỗi sóng_sánh gì , chỉ thấy mấy bác unlock rồi bảo lên 4 . thì sóng_sánh và 3g ngon hơn rất nhiều , chắc có_thể do rom của bác chưa ổn_định hoặc do phần unlock , tôt nhất bác cứ liên_hệ với pro chuyên unlock vs up rom ở mấy trang trước xem . Còn bộ_nhớ thì em không rõ vì em chưa lên 4.0 nhưng thấy mấy bác lên 4.0 rồi cứ tranh_luận bảo mất bộ_nhớ do rom , còn bác thì bảo báo ảo thôi chứ vẫn dùng được hơn 11gb bình_thường ... . ?  ",0
"đã trải_nghiệm , mái rất đẹp , màu đẹp , kiểu_dáng sang_trọng lắm , antutu cung duoc 36k điểm lận , vân tay rất nhanh , rất hài_lòng",1
"﻿Trước nghe thấy iphone mình cũng thích lắm , nhưng không đủ tiền mua , iphone trước_kia hơn hẳn các dòng khác ở thiết_kế , cảm_ứng và màn_hình đẹp tốt . Nhưng đến thời_điểm iphone_5s , 6s không hiểu sao có tiền cũng không muốn nữa . Không nói đến những người_yêu công_nghệ họ mua về tìm_hiểu vọc_vạch nhé , còn đa_số mua về chẳng biết để làm_gì chỉ nghe với gọi giải_quyết khâu oai là chính bởi họ có tiền họ có quyền thể_hiện , con_người VN khác các nước khác là ở chỗ đó . Giờ ra đường rút iphone ra bình_thường quá , không bằng em V3 : D",-1
"Chưa dùng note_3 nên không rõ lắm , nói_chung chụp nhanh và ổn  ",1
"Bạn nói giảm điểm_phát_sáng có nghĩa_là tăng "" điểm_chết "" trên màn_hình chứ gì ? Nghe không hợp_lý lắm . Số điểm_phát_sáng vật_lý vẫn không thay_đổi . Giảm độ_phân_giải giống_hệt như trên máy_tính . Có_nghĩa khi đó nhiều điểm_sáng gần nhau tạo thành 1 điểm_ảnh , giống như khi bạn phóng to hết cỡ 1 hình trên photoshop . Các điểm_ảnh mà CPU quản_lý lúc đó ít hơn do_đó ít tốn pin hơn .",0
giá trên trời dưới giếng,-1
"Vãi cả lag , 10 tôi xài còn mượt hơn ip đó bạn , đa_nhiệm lúc_nào cũng tầm chục app trở_lên nhé )  ",1
"mình ở VN cũng xài i Phone nhưng mình chọn Pebble vì đơn_giản nó : 1 . rẻ ( có_thể không sang ) - sang thì cứ đồng_hồ số bình_thường cũng được . 2 . chỉ đơn_giản đọc tn , xem ai gọi đến , điều_khiển nhạc & xem thông_tin của Runtastic trên đt . 3 . pin 5-7 ngày thoải_mái . Apple_Watch giá cũng okie nhưng thật_sự thất_vọng cái mặt đồng_hồ lồi & siêu dễ bể + ở VN xài cái đó chủ_yếu là khoe của nhiều hơn nên mình sẽ chờ khi nào đúng nhu_cầu mới mua , ko thì vẫn Pebble tiếp ! PS : Với mình giá_trị bản_thân không nằm ở chỗ cái nhà , cái xe hay cái đt "" gold "" hoặc ở bất_kì món đồ nào mà chính là con_người mình .  ",0
Cũng chỉ như mấy bộ phim_truyền_hình ko có gì mới_mẻ .,-1
"note_7 người_ta màn 5.7 inch mà chỉ 153.5x73 . 9 còn iphone_6s_plus màn 5.5 inch mà tới 158.2x77 . 9 , bự thồ lồ như cái dép đúng nghĩa luôn .",0
"Trời_ơi Zen_3_Deluxe , chờ từ đầu tháng 7 đến giờ gần 2 tháng rồi mà vẫn ko thấy đâu . Asus ơi có định bán hay không đây : ( . Có thì cho mình thời_điểm ra_mắt cụ_thể dùm dùm cái T_ _ _ _ T",0
"Cái này thì công_nhận , nhưng với 1 con rx_460 với gtx_750 ti thì mình chọn rx_460 , nhưng nếu là gtx_1060 vs rx_480 thì chọn gtx_1060 . Không có ác_cảm gì nhưng không có cảm_tình lắm với card nvidia có_giá 3m đổ xuống , mấy con gt_730 gt740 cảm_thấy không ngon bằng r_7_250 , r7_260x",0
"Nhiều dàn âm_thanh trên 7 triệu , kiểu_dáng cồng_kềnh mà chất_lượng kém hẳn em 360 này của sam_sung , dù ẻm có chút_xíu .",0
"﻿Khó chụp quá bác , phải nhìn tận_mắt mới thấy đc , kính sapphire gì mà dỏm thật , nguyên 1 đường trầy dài + xước dăm cả mặt kính , nhìn chán ko thể tả . con 6_bx_e xài mấy năm nay , quăng_quật rớt bn lần mà mặt kính vẫn còn y_nguyên như mới .  ",-1
"Ip nó củng lag giật bình_thường thôi và bị hạn_chế tùy biến của ios , bạn hãy dùng thì sẽ biết .",-1
"Con lạy , kiểu_dáng nguyên_liệu thiết_kế đã y_chang , y tới cái lỗ loa lỗ mic lỗ jack cũng y_chang k muốn nói rồi , giờ tới màu mà cũng y chang_chang luôn , k bớt hay thêm đại 1 màu nào_đó cho đỡ mag tiếng , lộ quá z rồi sam fan lấy gì mà ăn_nói .",-1
"S_Pen mà so với Apple_Pencil . Google không tính phí bạn nhé , cố_gắng sử_dụng internet cho có_ích . Thân",0
"Giá khá mắc , tuy_nhiên nếu bạn nào điều_kiện dư giả thì có_thể mua nó để ủng_hộ cho thương_hiệu việt cũng được : )",-1
"﻿Nếu Bạn thích công_nghệ thì mua , nhưng nên mua của hãng sony , focal , bose , hamam ... Ko nên mua của các hãng hàn_quốc vi họ không chuyên về sản_xuất đồ âm_thanh . Tôi đã nghe thư , âm_Thanh nghe rất chán .",0
DELL Alienware va ̀ ASUS_ROG vâ ̃ n la ̀ nhâ ́ t . Em na ̀ y hoang tươ ̉ ng gia ́ rô ̀ i .,-1
Quá xấu,-1
Ngon,1
"﻿vài năm trước có xài mấy con SHARP , multimedia thì đỉnh mà sóng_gió với pin thì ẹ quá . giờ đt NHẬT chơi android mà k dc up_rom thì_có khác_gì cưới vợ mà k dc ... ... ... ... . f . . k  ",-1
"﻿Cứ nghe đến i_Phone là thấy mùi làm_tiền , phụ_kiện chuyển_đổi rắc_rối , kết_nối rất lằng_nhằng",-1
﻿Em thề là về quê em ở Hải_Dương sóng còn ko có trong ngày tết cơ . Mạng 3G_V - Hãy lướt theo cách của bạn . Còn chậm theo cách của chúng_tôi . : D,-1
Chất_lượng tốt + Rẻ + bền + đẹp + ... Nhưng ko bao_giờ tôi mua . Bản_thân và gia_đình đã và đang tẩy_chay hàng TQ .,0
đẹp thật,1
"﻿Sau một thời_gian sử_dụng AW mình thấy một_số điểm chưa hài_lòng : - Không đi bơi được , ngày nào mình cũng đi tập gym song đi bơi luôn ... nhưng phải tháo ra rất bực_mình do để trong tủ đồ công_cộng sợ bị móc chộm . - Quá phụ_thuộc vào i_Phone ... tính_năng nghe gọi , nhắn_tin hầu_như không có tác_dụng , khi mà i_Phone kè_kè bên mình ... trừ lúc vào toilet đi ị ... lúc đó có điện_thoại nghe gọi_là ổn nhất . - Ở_VN ko sài được Apple_Pay ... tính_năng này có cũng_như ko . - Mặt AW luôn tối thui ... như cái đồng_hồ rụng kim ... Ps : nhình chung dùng cho_biết thôi . . sau một thời_gian 3-4 tháng sẽ thấy nhàm_chán và ko sử_dụng được nhiều ... tối về lại phải cắm thêm sạc . Quên là hôm_sau khỏi dùng  ",-1
"Smartphone mà phần_mềm IOS + phần_cứng của SS là hết_ý , miễn chê lun !",1
﻿ít hôm có headphone jack - lightning converter làm cho iphone_7 thêm cồng_kềnh .,-1
360 Total_Security là phần_mềm tốt của một công_ty ở China.Dữ liệu quét bảo_mật theo thời_gian_thực của Bitdefender hoặc Aviral.Còn nhiều chức_năng nữa mà phần_mềm miễn_phí khác không có . Đấy là lý_do Microsoft đưa phần_mềm này vào danh_sách khuyên dùng . Nếu bạn không có tiền mua bản_quyền những phần_mềm khác thì đây là lựa_chọn tốt nhât .,1
Sẽ dừng lại ở Note_4 vì có cổng hồng_ngoại . Mấy thứ khác ko quan_trọng bằng : ),1
"Sao nó đẹp thế hả trời ! ! ! nhìn góc nào cũng đẹp , sang_trọng hơn hẳn bọn Samsung  ",1
"Pin của Zen có_vẻ ổn hơn đó nhưng_mà cấu_hình Obi cũng ko tệ , chưa kể mác hàng USa nữa",0
"trước thấy trên youtube vẫn có rất nhiều game sử_dụng kinect như chém trái_cây , đấu đối_kháng , nhìn vẫn rất hấp_dẫn mà  ",0
"Không biết có xài mạng vn được không ? Mình kêu người mua dùm liền mà có wifi nữa hả ? Cái này ok nhất lướt web đã luôn ,",1
quay về năm 2005 ai mà cầm con này chắc bị gọi_là người_ngoài hành_tinh . cầm bút chỉ chỉ như làm_phép thế_mà .,0
